ESDCode,ESDName,LEACode,LEAName,SchoolCode,SchoolName,LowestGrade,HighestGrade,AddressLine1,AddressLine2,City,State,ZipCode,PrincipalName,Email,Phone,OrgCategoryList,AYPCode,GradeCategory,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Congressional District,Congress,State Legislative District House Name,State Legislative District House Number,State Legislative District House OCD id,State Legislative District House Proportion,State Legislative District Senate Name,State Legislative District Senate Number,State Legislative District Senate OCD id,State Legislative District Senate Proportion
34801,Capital Region ESD 113,34401,Rochester School District,1735,H.e.a.r.t. High School,9,12,10140 Highway 12 SW,,Rochester,Washington,98579-8621,KEVIN  WILSON,ktheonnes@rochester.wednet.edu,360.273.5017," Alternative School, Public School",A,High School,46.82217,-123.096367,1,rooftop,10140,US-12 SW,,,Rochester,WA,Thurston County,98579,US,Thurston,WA3,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,34401,Rochester School District,2527,Rochester Primary School,PK,2,7440 James Rd,,Rochester,Washington,98579-9356,Amy  Roney,aroney@rochester.wednet.edu,360.273.5161," Public School, Regular School",P,Elementary School,46.794926,-123.042222,1,rooftop,7440,James Rd SW,,,Rochester,WA,Thurston County,98579,US,Thurston,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,34401,Rochester School District,3067,Rochester Middle School,6,8,9937 Highway 12 SW,,Rochester,Washington,98579-0398,William  Maus,wmaus@rochester.wednet.edu,360.273.5958," Public School, Regular School",P,Middle School,46.820869,-123.091539,1,rooftop,9937,US-12 SW,,,Rochester,WA,Thurston County,98579,US,Thurston,WA3,118th,Legislative District 35,35,ocd-division/country:us/state:wa/sldl:35,1,Legislative District 35,35,ocd-division/country:us/state:wa/sldu:35,1
34801,Capital Region ESD 113,34401,Rochester School District,3801,Grand Mound Elementary,3,5,7710 James Rd SW,,Rochester,Washington,98579-9355,Kelley  Bremgartner,kbremgartner@rochester.wednet.edu,360.273.5512," Public School, Regular School",P,Elementary School,46.795187,-123.045298,1,rooftop,7710,James Rd SW,,,Rochester,WA,Thurston County,98579,US,Thurston,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,34401,Rochester School District,4326,Rochester High School,9,12,19800 Carper Rd SW,,Rochester,Washington,98579-8601,  ,,," Public School, Regular School",P,High School,46.798921,-123.043365,1,rooftop,19800,Carper Rd SW,,,Rochester,WA,Thurston County,98579,US,Thurston,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,34402,Tenino School District,2457,Parkside Elementary,PK,2,PO Box 4024,,Tenino,Washington,98589-4024,Brock  Williams,williamsb@tenino.k12.wa.us,360.264.3800," Public School, Regular School",P,Elementary School,46.84275,-122.849451,0.5,place,4024,PO Box,,,Tenino,WA,Thurston County,98589,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,0.591,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,0.591
34801,Capital Region ESD 113,34402,Tenino School District,3509,Tenino High School,9,12,PO Box 4024,,Tenino,Washington,98589-4024,Garry  Cameron,camerong@tenino.k12.wa.us,360.264.3500," Public School, Regular School",P,High School,46.84275,-122.849451,0.5,place,4024,PO Box,,,Tenino,WA,Thurston County,98589,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,0.591,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,0.591
34801,Capital Region ESD 113,34402,Tenino School District,3795,Tenino Middle School,6,8,PO Box 4024,,Tenino,Washington,98589-4024,John  Neal,nealj@tenino.k12.wa.us,360.264.3600," Public School, Regular School",P,Middle School,46.84275,-122.849451,0.5,place,4024,PO Box,,,Tenino,WA,Thurston County,98589,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,0.591,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,0.591
34801,Capital Region ESD 113,34402,Tenino School District,4238,Tenino Elementary School,3,5,PO Box 4024,,Tenino,Washington,98589-4024,Charly  Harrington,harringtonc@tenino.k12.wa.us,360.264.3720," Public School, Regular School",P,Elementary School,46.84275,-122.849451,0.5,place,4024,PO Box,,,Tenino,WA,Thurston County,98589,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,0.591,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,0.591
06801,Educational Service District 112,35200,Wahkiakum School District,2893,Julius A Wendt Elementary/John C Thomas Middle School,K ,8,PO Box 398,,CATHLAMET,Washington,98612-0398,Nikkole  Reese,nreese@wahksd.k12.wa.us,360.795.3261," Public School, Regular School",P,Other,46.214628,-123.334899,0.5,place,398,PO Box,,,Cathlamet,WA,Wahkiakum County,98612,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,,,,,,,,
06801,Educational Service District 112,35200,Wahkiakum School District,3467,Wahkiakum High School,9,12,PO Box 398,,CATHLAMET,Washington,98612-0398,Stephanie  Leitz,sleitz@wahksd.k12.wa.us,360.795.3271," Public School, Regular School",P,High School,46.214628,-123.334899,0.5,place,398,PO Box,,,Cathlamet,WA,Wahkiakum County,98612,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,,,,,,,,
11801,Educational Service District 123,36101,Dixie School District,2278,Dixie Elementary School,PK,5,PO BOX 40,,DIXIE,Washington,99329-0040,Matt  Bona,mbona@dixiesd.org,509.525.5339," Public School, Regular School",P,Elementary School,46.140821,-118.153064,0.5,place,40,PO Box,,,Dixie,WA,Walla Walla County,99329,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36140,Walla Walla Public Schools,1772,Homelink,K ,12,1718 PLEASANT ST,,WALLA WALLA,Washington,99362-2907,  ,,," Alternative School, Public School",A,K-12,46.061704,-118.299867,1,rooftop,1718,Pleasant St,,,Walla Walla,WA,Walla Walla County,99362,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36140,Walla Walla Public Schools,2074,Berney Elementary School,K ,5,1718 PLEASANT ST,,WALLA WALLA,Washington,99362-3799,Paula Michelle Carpenter,mcarpenter@wwps.org,509.526.8534," Public School, Regular School",P,Elementary School,46.061704,-118.299867,1,rooftop,1718,Pleasant St,,,Walla Walla,WA,Walla Walla County,99362,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36140,Walla Walla Public Schools,2078,Green Park Elementary School,K ,5,1105 E ISAACS AVE,,WALLA WALLA,Washington,99362-2199,Cesar C Hernandez,chernandez@wwps.org,509.527.3077," Public School, Regular School",P,Elementary School,46.073743,-118.323722,1,range_interpolation,1105,E Isaacs Ave,,,Walla Walla,WA,Walla Walla County,99362,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36140,Walla Walla Public Schools,2159,Prospect Point Elementary,K ,5,55 RESER RD,,WALLA WALLA,Washington,99362-8871,Justin Eric Veronon,jvernon@wwps.org,509.527.3088," Public School, Regular School",P,Elementary School,46.04252,-118.323833,1,rooftop,55,Reser Rd,,,Walla Walla,WA,Walla Walla County,99362,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36140,Walla Walla Public Schools,2528,Edison Elementary School - Walla Walla,K ,5,1315 E ALDER ST,,WALLA WALLA,Washington,99362-3598,Marlene  Perez,maperez@wwps.org,509.527.3072," Public School, Regular School",P,Elementary School,46.067798,-118.31074,1,range_interpolation,1315,E Alder St,,,Walla Walla,WA,Walla Walla County,99362,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36140,Walla Walla Public Schools,2780,Pioneer Middle School,6,8,450 BRIDGE ST,,WALLA WALLA,Washington,99362-3599,Kristina Y Duncan,kduncan@wwps.org,509.527.3050," Public School, Regular School",P,Middle School,46.064995,-118.310057,1,rooftop,450,Bridge St,,,Walla Walla,WA,Walla Walla County,99362,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36140,Walla Walla Public Schools,3468,Walla Walla High School,9,12,800 ABBOTT RD,,WALLA WALLA,Washington,99362-9300,John Robert Schumacher,jschumacher@wwps.org,509.527.3020," Public School, Regular School",P,High School,46.045362,-118.316567,1,rooftop,800,Abbott Rd,,,Walla Walla,WA,Walla Walla County,99362,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36140,Walla Walla Public Schools,3510,Garrison Middle School,6,8,906 CHASE ST,,WALLA WALLA,Washington,99362-3996,Kimberle Annette Doepker,kdoepker@wwps.org,509.527.3040," Public School, Regular School",P,Middle School,46.055576,-118.340673,1,range_interpolation,906,Chase St,,,Walla Walla,WA,Walla Walla County,99362,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36140,Walla Walla Public Schools,3728,Sharpstein Elementary School,K ,5,410 HOWARD ST,,WALLA WALLA,Washington,99362-3294,Maria Anderson Garcia,mgarcia@wwps.org,509.526.1696," Public School, Regular School",P,Elementary School,46.064493,-118.325672,1,rooftop,410,Howard St,,,Walla Walla,WA,Walla Walla County,99362,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36140,Walla Walla Public Schools,4071,Lincoln High School,6,12,614 S 3RD AVE,,WALLA WALLA,Washington,99362,Marci Lynelle Knauft,mknauft@wwps.org,509.527.3083," Alternative School, Public School",A,Other,46.059377,-118.336836,1,rooftop,614,S 3rd Ave,,,Walla Walla,WA,Walla Walla County,99362,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36250,College Place School District,2114,Davis Elementary,PK,5,31 SE ASH STREET,,COLLEGE PLACE,Washington,99324-1771,Mark  Allen Ferraro,mferraro@cpps.org,509.525.5110," Public School, Regular School",P,Elementary School,46.048034,-118.38519,1,rooftop,31,SE Ash Ave,,,College Place,WA,Walla Walla County,99324,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36250,College Place School District,3541,John Sager Middle School,6,8,1775 SOUTH COLLEGE AVENUE,,COLLEGE PLACE,Washington,99324-1771,Scott Andrew Kasenga,skasenga@cpps.org,509.525.5300," Public School, Regular School",P,Middle School,46.030265,-118.386024,1,rooftop,1775,S College Ave,,,College Place,WA,Walla Walla County,99324,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36300,Touchet School District,2160,Touchet Elem & High School,K ,12,PO Box 135,,TOUCHET,Washington,99360-0135,John H Holcomb,jholcomb@touchet.k12.wa.us,509.394.2352," Public School, Regular School",P,K-12,46.04109,-118.67232,0.5,place,135,PO Box,,,Touchet,WA,Walla Walla County,99360,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36400,Columbia (Walla Walla) School District,3012,Columbia Middle School,6,8,755 Maple Street,,BURBANK,Washington,99323-0000,Mike  Taylor,mike.taylor@csd400.org,509.545.8571," Public School, Regular School",P,Middle School,46.199484,-119.008591,1,rooftop,755,W Maple St,,,Burbank,WA,Walla Walla County,99323,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36400,Columbia (Walla Walla) School District,3613,Columbia Elementary,K ,5,755 Maple Street,,BURBANK,Washington,99323-0000,Ian  Yale,ian.yale@csd400.org,509.547.9393," Public School, Regular School",P,Elementary School,46.199484,-119.008591,1,rooftop,755,W Maple St,,,Burbank,WA,Walla Walla County,99323,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36400,Columbia (Walla Walla) School District,4049,Columbia High School,9,12,755 Maple Street,,BURBANK,Washington,99323-0000,Kyle  Miller,kyle.miller@csd400.org,509.545.8573," Public School, Regular School",P,High School,46.199484,-119.008591,1,rooftop,755,W Maple St,,,Burbank,WA,Walla Walla County,99323,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
11801,Educational Service District 123,36401,Waitsburg School District,2174,Preston Hall Middle School,6,8,P O Box 217,,Waitsburg,Washington,99361-0217,Stephanie  Wooderchak,swooderchak@waitsburgsd.org,509.337.9474," Public School, Regular School",P,Middle School,46.27042,-118.15329,1,place,,,,,Waitsburg,WA,Walla Walla County,99361,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,0.677,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,0.677
11801,Educational Service District 123,36401,Waitsburg School District,2386,Waitsburg High School,9,12,P O Box 217,,Waitsburg,Washington,99361-0217,Stephanie  Wooderchak,swooderchak@waitsburgsd.org,509.337.6351," Public School, Regular School",P,High School,46.27042,-118.15329,1,place,,,,,Waitsburg,WA,Walla Walla County,99361,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,0.677,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,0.677
11801,Educational Service District 123,36401,Waitsburg School District,2712,Waitsburg Elementary School,PK,5,P O Box 217,,Waitsburg,Washington,99361-0217,Mark  Pickel,mpickel@waitsburgsd.org,509.337.6461," Public School, Regular School",P,Elementary School,46.27042,-118.15329,1,place,,,,,Waitsburg,WA,Walla Walla County,99361,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,0.677,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,0.677
11801,Educational Service District 123,36402,Prescott School District,3574,Prescott Elementary School,K ,5,PO BOX 65,207 SOUTH A ST,PRESCOTT,Washington,99348-0065,Justin  Bradford,jbradford@prescott.k12.wa.us,509.849.2217," Public School, Regular School",P,Elementary School,46.354972,-118.455541,0.5,place,65,PO Box,,,Prescott,WA,Walla Walla County,99348,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,0.041,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,0.041
11801,Educational Service District 123,36402,Prescott School District,3575,Prescott High School,9,12,PO BOX 65,207 SOUTH A STREET,PRESCOTT,Washington,99348-0065,Justin  Bradford,jbradford@prescott.k12.wa.us,509.849.2217," Public School, Regular School",P,High School,46.354972,-118.455541,0.5,place,65,PO Box,,,Prescott,WA,Walla Walla County,99348,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,0.041,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,0.041
29801,Northwest Educational Service District 189,37501,Bellingham School District,1647,Options High School,9,12,2015 Franklin St,,Bellingham,Washington,98225-4220,Katie  Jones,katie.jones@bellinghamschools.org,360.647.6871 ext. 5101," Alternative School, Public School",A,High School,48.757448,-122.470979,1,rooftop,2015,Franklin St,,,Bellingham,WA,Whatcom County,98225,US,City of Bellingham,WA2,118th,Legislative District 42,42,ocd-division/country:us/state:wa/sldl:42,1,Legislative District 42,42,ocd-division/country:us/state:wa/sldu:42,1
29801,Northwest Educational Service District 189,37501,Bellingham School District,1799,Visions (Seamar Youth Center),6,12,2015 Franklin Street,,Bellingham,Washington,98225-4220,Katie  Jones,katie.jones@bellinghamschools.org,360.647.6871 ext. 5101," Alternative School, Public School",5,Other,48.757448,-122.470979,1,rooftop,2015,Franklin St,,,Bellingham,WA,Whatcom County,98225,US,City of Bellingham,WA2,118th,Legislative District 42,42,ocd-division/country:us/state:wa/sldl:42,1,Legislative District 42,42,ocd-division/country:us/state:wa/sldu:42,1
